"g_Na","g_K","injCurrent"
162.025135526997,20.1192127335845,2.85806536392157
167.002176688543,19.1894513948396,3.59436488957391
158.84277498379,20.3846542762995,2.1433583377938
160.576495262167,20.6847929948244,2.48221696867254
162.018645527584,20.3211102718176,2.8049759058657
162.17275126885,19.620315130894,2.8552253192058
167.277686145936,19.0880853295499,3.71081099350907
162.226820327431,19.9119167097311,2.89129065168075
166.33466983331,19.5224726763637,3.51714464655298
163.322631819675,20.2635584724104,3.09060859111473
161.257500051242,20.3448355731173,2.71996347569062
163.802312830918,19.6456632514117,3.09471977224223
163.014283501104,19.7234153463513,2.92766410437873
165.710978610293,19.0561527207437,3.42441793539094
166.455009123659,19.1392725463774,3.5025604587473
165.64400647246,19.6979219739656,3.49116971020951
165.597721059106,19.5668319871394,3.37412290162114
164.787458209698,19.1797902058542,3.30712247510633
165.22659055667,19.8593966584217,3.36781520370551
159.289030584759,20.3170517010085,2.24304045846648
164.112303493744,19.2831706954973,3.22075901418001
159.620964626577,20.1879911985149,2.36218266361633
164.161206581561,20.0528686450177,3.13299073729187
164.700425070398,19.6133681390508,3.27359072437662
166.699395323674,19.4177307217837,3.65490528607236
161.338425290664,20.1013311682767,2.67689042847533
166.422201100054,19.7561432940467,3.58687956018432
160.16363711267,20.6695348648212,2.37976681404788
164.106105613316,19.7929772793687,3.19851252912428
160.403198357501,20.3623174538119,2.45500411645173
